caseid,untrustworthy_n_pre,untrustworthy_n_test,total_n_pre,total_n_test,untrustworthy_flag_pre,untrustworthy_flag_test,election_untrustworthy_n_pre,election_untrustworthy_n_test,election_untrustworthy_flag_pre,election_untrustworthy_flag_test,percentage_of_total_pre,percentage_of_total_test,college,trump_support,female,non_white,knowledge,interest,age4_30_44,age4_45_64,age4_65,age4_under_30,race4_black,race4_hispanic,race4_other,race4_white,educ4_college_grad,educ4_hs_or_less,educ4_postgrad,educ4_some_college,weight,won_election_trump,trump_support_pre
1225200745,0,0,8229,24170,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0.92821146564809,0,0
1225210841,0,0,1493,5802,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.259231925788181,0,1
1225210911,0,0,2626,10826,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0.152685401328054,0,0
1225224645,0,0,3144,14426,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1.19753147857123,0,1
1225224665,0,0,4954,15938,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.226592575506243,0,0
1225224673,0,0,2084,4518,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.934574781947256,0,1
1225224699,0,0,6809,13252,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1225224737,0,3,100,7006,0,1,0,1,0,1,0,4.2820439623180134e-4,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.659099909567527,1,1
1225224765,34,270,3074,24652,1,1,4,30,4,1,0.011060507482108,0.01095245821840013,1,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.702682107880344,0,1
1225232377,0,2,9264,28384,0,1,0,0,0,0,0,7.046223224351747e-5,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.175204399594581,0,0
1225232725,1,4,2756,25521,1,1,0,0,0,0,3.62844702467344e-4,1.567336703107245e-4,0,0,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0.858259606450877,0,0
1225232735,0,0,5579,14064,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.327529495641434,0,0
1225232745,0,1,3129,9181,0,1,0,0,0,0,0,1.0892059688487092e-4,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,2.62310416419285,0,0
1225232765,0,2,1698,6232,0,1,0,0,0,0,0,3.2092426187419767e-4,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225232769,210,359,7311,17717,1,1,15,58,15,1,0.02872384078785391,0.02026302421403172,0,1,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.423507440712553,1,1
1225232771,3,1,5155,12288,1,1,1,0,1,0,5.819592628516004e-4,8.138020833333333e-5,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225232785,10,8,16655,36137,1,1,0,1,0,1,6.004202942059442e-4,2.2137974928743392e-4,1,0,1,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,1.7921049842065,0,0
1225232791,0,2,714,7281,0,1,0,0,0,0,0,2.746875429199286e-4,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.157957049022586,0,0
1225232795,0,0,1693,7081,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225232811,20,19,2482,4725,1,1,5,6,5,1,0.008058017727639,0.00402116402116402,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,1,1
1225232815,9,51,7844,26761,1,1,2,20,2,1,0.00114737378888322,0.00190575837973169,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,0,1
1225232817,0,0,3558,9155,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0.973336587435047,0,1
1225232841,2,27,11211,44966,1,1,0,0,0,0,1.783962180001784e-4,6.004536761108393e-4,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.695820995832437,0,0
1225232843,0,0,48,26,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.858624165100415,0,0
1225234051,0,0,233,1034,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0.24456820459367,0,0
1225234299,0,0,276,1660,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0.306351595169879,0,0
1225235335,0,32,17734,56819,0,1,0,0,0,0,0,5.631918900367834e-4,1,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1.94248847722696,0,0
1225235869,7,6,1593,2475,1,1,0,0,0,0,0.00439422473320778,0.00242424242424242,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225244225,0,7,913,4437,0,1,0,0,0,0,0,0.00157764255127338,1,0,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,0,1.42991558253508,0,0
1225244621,0,1,2315,7241,0,1,0,0,0,0,0,1.3810247203424942e-4,1,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.547671466623084,0,0
1225245309,0,1,13537,21136,0,1,0,0,0,0,0,4.7312641937925814e-5,1,0,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,2.14024635792679,0,0
1225247263,0,0,1941,23951,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,1,0,0,0,0,0,1,0,0,1,0,0.969322584000902,0,0
1225247693,0,1,7552,18337,0,1,0,0,0,0,0,5.453454763592736e-5,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0.621100970947171,0,0
1225247761,0,0,1984,5250,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.35613024982297,0,0
1225247875,4,0,13866,33141,1,0,0,0,0,0,2.884754074715131e-4,0,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.659099909567527,1,1
1225247895,4,3,7004,24025,1,1,0,0,0,0,5.711022272986865e-4,1.2486992715920916e-4,1,0,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.310552194614502,0,0
1225249765,1,8,2665,8186,1,1,0,0,0,0,3.75234521575985e-4,9.772782799902272e-4,1,1,0,1,3,4,0,1,0,0,0,0,1,0,1,0,0,0,0.728115145777082,1,1
1225251471,90,191,7479,18658,1,1,0,0,0,0,0.01203369434416365,0.010236895701575731,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225251479,0,3,10280,27613,0,1,0,1,0,1,0,1.0864447904972296e-4,0,0,1,1,4,4,0,0,0,1,0,0,1,0,0,0,0,1,0.138179785879926,0,0
1225269621,0,0,825,2444,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,2.58182784944405,0,0
1225274501,5,3,7136,19052,1,1,0,0,0,0,7.006726457399103e-4,1.5746378332983415e-4,0,1,0,0,4,2,0,0,1,0,0,0,0,1,0,0,0,1,4.30580490973825,0,1
1225274505,0,0,151,548,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225274507,1,2,38,93,1,1,0,0,0,0,0.02631578947368421,0.02150537634408602,0,1,1,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0.138959439839403,0,1
1225274513,0,0,22114,30533,0,0,0,0,0,0,0,0,1,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.402551827770302,1,1
1225274519,0,0,987,3225,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.383656762634013,0,0
1225274521,0,0,7412,15957,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225274527,0,1,1755,4981,0,1,0,0,0,0,0,2.007628990162618e-4,1,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.286418808732207,0,0
1225274535,0,25,2119,6181,0,1,0,3,0,1,0,0.00404465296877527,1,1,1,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.465340128208243,1,1
1225274793,1,0,7709,26746,1,0,0,0,0,0,1.2971851083149564e-4,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,2.22132601712968,0,0
1225279395,0,2,14915,43293,0,1,0,0,0,0,0,4.61968447555032e-5,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,1.9171939538094,0,0
1225279693,0,0,37,424,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1225280231,0,0,1890,5521,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1225280239,17,95,6922,13955,1,1,3,28,3,1,0.00245593759029182,0.00680759584378359,1,1,1,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,1.4828579542824,0,1
1225280249,0,2,894,3126,0,1,0,1,0,1,0,6.397952655150352e-4,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.590764206710257,0,1
1225280253,0,0,0,250,0,0,0,0,0,0,NA,0,0,0,1,0,4,3,0,0,1,0,0,0,0,1,0,0,0,1,0.327138063620628,0,0
1225280269,0,0,1039,2996,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225280271,0,0,11664,28477,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2.70246381529386,0,0
1225280279,70,186,3774,12758,1,1,0,0,0,0,0.01854795972443031,0.01457908763129017,0,1,0,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,2.67895987653219,1,1
1225280657,0,0,3335,5436,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225281009,0,0,5269,17295,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.347154994764686,0,0
1225281285,0,0,1974,9397,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.395656847756899,0,0
1225281411,12,41,2304,7882,1,1,6,14,6,1,0.00520833333333333,0.0052017254503933,0,1,0,1,3,4,0,0,1,0,0,0,1,0,0,0,0,1,0.47788250277724,1,1
1225281527,0,0,412,1803,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1225282407,0,0,7669,6262,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0.806691505044303,0,0
1225282507,1,5,18802,46370,1,1,0,0,0,0,5.318583129454313e-5,1.0782833728703904e-4,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.347154994764686,0,0
1225285183,0,0,665,3313,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,2.44706075157937,0,0
1225297799,0,0,884,1552,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.811062617071087,1,1
1225297921,0,5,7703,28698,0,1,0,3,0,1,0,1.7422816921039793e-4,1,0,0,1,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0.264230565242768,0,0
1225302771,8,42,8534,16878,1,1,0,0,0,0,9.374267635340988e-4,0.00248844649840028,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,0,1
1225305775,0,0,2643,5206,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,0,1,1.59089202547115,0,0
1225310555,1,4,12017,24041,1,1,0,0,0,0,8.321544478655238e-5,1.6638243001539037e-4,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.313059882671255,0,0
1225310599,0,0,7754,23504,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1.4609042647058,0,0
1225310627,0,0,7686,12196,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0,1,0,0,0,0,0,0,1,3.59280773900123,0,0
1225310689,0,0,0,2,0,0,0,0,0,0,NA,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225312785,0,0,261,997,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,1,0,0,0,0,1,0,1,0,0,0.934574781947256,1,1
1225315695,0,0,2889,8218,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.376286313070419,0,0
1225315973,0,0,8078,11888,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.561763635955686,0,0
1225325643,0,0,2079,2046,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.319725080068525,0,0
1225331973,0,0,1607,2455,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0.688708212449249,0,0
1225331995,0,0,286,314,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.858624165100415,1,1
1225332009,0,0,2167,4993,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.567474410603755,1,1
1225332033,0,0,3227,9825,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1225332041,0,5,104,6043,0,1,0,0,0,0,0,8.274036074797286e-4,0,1,1,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0.926511542780597,0,1
1225333327,0,0,179,348,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,0,1,2.05018352843834,0,0
1225335985,0,2,1908,582,0,1,0,0,0,0,0,0.00343642611683848,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.309834835423125,0,0
1225336005,25,63,547,1662,1,1,2,12,2,1,0.04570383912248629,0.03790613718411552,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.460969292671476,1,1
1225336017,4,3,1484,4967,1,1,0,0,0,0,0.00269541778975741,6.039863096436481e-4,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1225338073,3,0,2789,6514,1,0,0,0,0,0,0.00107565435640014,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0.885798899016325,0,0
1225339971,0,2,239,704,0,1,0,2,0,1,0,0.00284090909090909,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225343521,0,0,93,204,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1225347149,0,0,372,835,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,0,1
1225347327,2,16,16871,33296,1,1,0,0,0,0,1.185466184577085e-4,4.805382027871216e-4,1,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.35613024982297,0,0
1225347417,2,9,2883,8462,1,1,0,0,0,0,6.93721817551162e-4,0.0010635783502718,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.233968220701252,0,0
1225351787,0,0,165,99,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3.07239038528188,0,0
1225357851,12,14,11081,27983,1,1,0,0,0,0,0.00108293475318112,5.003037558517671e-4,1,1,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.307019988790448,0,1
1225360629,0,0,1983,2646,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,3.21940394621818,0,0
1225364325,0,0,95,487,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,0,2.78494621015456,0,0
1225370559,4,0,5832,9442,1,0,0,0,0,0,6.858710562414266e-4,0,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.555042321695657,1,1
1225370675,0,1,2447,6909,0,1,0,0,0,0,0,1.4473874656245476e-4,1,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,1,0,0.494418705187291,0,0
1225374339,0,0,227,513,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,2.78500107524341,0,1
1225374353,0,0,214,461,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.307019988790448,0,0
1225382415,0,0,243,279,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0.466316956825034,0,0
1225382485,0,0,1144,4389,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.390463901247174,0,0
1225397347,0,0,213,485,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1,0,0,1,0,0,0,0,0,0,1,0.470082309313646,0,0
1225397495,0,0,272,614,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,1,0,0,0,1,1.43232868640558,0,0
1225399103,0,2,5298,12867,0,1,0,0,0,0,0,1.5543638765835082e-4,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225399109,0,0,5734,5386,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,1,0,1,0,0,1.0488028827979201,0,0
1225399117,0,0,10648,6356,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.376286313070419,0,0
1225399119,0,1,3770,6027,0,1,0,0,0,0,0,1.6592002654720425e-4,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1225399121,0,1,188,664,0,1,0,0,0,0,0,0.00150602409638554,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.174414748715603,0,0
1225399123,3,5,3346,10351,1,1,0,0,0,0,8.965929468021519e-4,4.8304511641387304e-4,1,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,1,0,0.338997620611214,0,1
1225399131,0,0,87,1858,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0.233968220701252,0,0
1225399137,7,14,8294,23206,1,1,2,7,2,1,8.439836026042923e-4,6.032922520037921e-4,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.442290388841594,0,0
1225399153,0,1,12240,20809,0,1,0,1,0,1,0,4.805612955932529e-5,1,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.257078840538416,0,0
1225399157,0,0,183,417,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.395656847756899,0,0
1225399163,0,0,201,788,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.934574781947256,0,1
1225402517,0,2,8349,17713,0,1,0,0,0,0,0,1.1291142099023316e-4,1,0,1,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,0.870027799869944,0,0
1225402763,0,0,2644,6969,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.442290388841594,0,0
1225402931,4,0,7132,8906,1,0,0,0,0,0,5.608524957936063e-4,0,1,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.102586250700567,0,0
1225402937,2,2,14730,23355,1,1,0,0,0,0,1.3577732518669383e-4,8.563476771569257e-5,1,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225402949,0,11,11267,27967,0,1,0,0,0,0,0,3.933206993957164e-4,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.191581111232723,0,0
1225402967,27,145,2416,5455,1,1,2,20,2,1,0.01117549668874172,0.02658111824014665,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.127863451675274,1,1
1225409337,0,0,1417,3038,0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,0,0,1,0,0,0,1,1,0,0,0,1.9299368532627,0,0
1225426243,0,6,5374,20014,0,1,0,0,0,0,0,2.9979014689717197e-4,0,1,0,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,3.54778494013174,1,1
1225426289,0,0,10810,3764,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0.52182099701864,0,0
1225426457,0,0,21,5415,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.257078840538416,0,0
1225426459,6,2,2599,5159,1,1,0,0,0,0,0.00230858022316275,3.876720294630742e-4,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.102586250700567,0,1
1225429631,0,23,9802,19382,0,1,0,0,0,0,0,0.00118666804251367,0,0,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1,5.31354365301355,0,0
1225432823,1,10,5798,18556,1,1,0,1,0,1,1.7247326664367022e-4,5.389092476826903e-4,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1225440649,1,1,17226,56139,1,1,0,0,0,0,5.8051782189713225e-5,1.7812928623595004e-5,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.445883949538207,0,0
1225450311,0,0,5,113,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.460969292671476,0,0
1225450313,1,1,160,250,1,1,0,0,0,0,0.00625,0.004,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.29645056450755,1,1
1225450315,0,0,21510,64630,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0.50185392796786,1,1
1225450317,0,1,5883,12195,0,1,0,0,0,0,0,8.200082000820008e-5,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.35664479654187897,1,1
1225450341,0,0,2849,12437,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225450343,0,0,12017,1497,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,1.1709452832462801,0,0
1225450349,0,1,5336,15435,0,1,0,0,0,0,0,6.47878198898607e-5,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.695820995832437,0,0
1225450359,0,0,4719,10584,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,2.71016571342466,0,0
1225450375,0,0,22298,59935,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225450383,0,3,5470,9797,0,1,0,0,0,0,0,3.062161886291722e-4,1,1,1,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,2.49009413454888,0,1
1225452535,4,0,22960,47586,1,0,0,0,0,0,1.7421602787456446e-4,0,0,1,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0.48588328447368,1,1
1225452585,0,1,7328,20242,0,1,0,0,0,0,0,4.940223298093074e-5,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.445883949538207,0,0
1225452857,0,1,724,1708,0,1,0,0,0,0,0,5.85480093676815e-4,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,2.26624211008127,1,1
1225452859,0,2,1474,3011,0,1,0,0,0,0,0,6.642311524410495e-4,0,1,1,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,1.19753147857123,0,1
1225454005,2,1,12859,32040,1,1,0,0,0,0,1.555330896648262e-4,3.121098626716604e-5,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0.281728067904031,0,1
1225454043,0,5,9462,43276,0,1,0,0,0,0,0,1.1553748035862834e-4,1,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0.314025191289454,0,0
1225454111,0,0,13287,33975,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.259231925788181,0,0
1225454221,5,0,9843,25788,1,0,0,0,0,0,5.079752108097125e-4,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,1.20698726904374,0,1
1225464023,0,0,110,3707,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0.50185392796786,0,0
1225471685,19,55,52959,149293,1,1,0,0,0,0,3.5876810362733434e-4,3.6840307315145386e-4,1,1,0,1,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0.567243759476505,0,1
1225477139,0,1,288,602,0,1,0,0,0,0,0,0.00166112956810631,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225477597,0,1,4159,13678,0,1,0,1,0,1,0,7.311010381634741e-5,0,0,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,1.30641071943527,0,0
1225483921,0,0,288,539,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,1,0,1,0,0,0,0,1,0,0,1.41410779278753,0,0
1225486421,0,0,4306,8971,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0.757683154737717,0,0
1225491787,0,0,424,2217,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0.234097268555004,0,0
1225498505,0,0,85,361,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0.470082309313646,0,0
1225499773,2,0,3539,9899,1,0,0,0,0,0,5.651313930488839e-4,0,1,1,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,2.69795926280793,0,1
1225500755,0,1,351,7203,0,1,0,1,0,1,0,1.3883104262113008e-4,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.809513959189826,1,1
1225500797,0,0,1355,2353,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1.34309677106123,0,0
1225500803,0,1,2166,5020,0,1,0,0,0,0,0,1.99203187250996e-4,0,1,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.460969292671476,1,1
1225500827,0,0,8533,28010,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.102586250700567,0,0
1225502419,0,0,627,5346,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.273768853362042,0,1
